id,y_pred
1,0.9999997615814209
3,0.9999997615814209
9,0.9999992847442627
10,0.9998867511749268
14,0.9999997615814209
24,0.9999997615814209
32,0.9999997615814209
34,2.5033950805664062e-06
42,0.9464985132217407
57,2.5033950805664062e-06
58,0.9999996423721313
60,0.9999997615814209
63,0.9999977350234985
69,0.9999997615814209
70,0.9999997615814209
71,0.0015541911125183105
77,0.9999997615814209
78,0.9999996423721313
89,0.9999997615814209
95,0.9999997615814209
98,0.9999997615814209
100,0.9999997615814209
110,0.9999997615814209
121,0.9999997615814209
146,0.9999997615814209
152,0.9999996423721313
158,2.2649765014648438e-06
164,0.9999995231628418
166,0.9999997615814209
168,0.9999995231628418
170,0.9999997615814209
171,0.9999997615814209
181,0.9999997615814209
184,0.9999997615814209
187,0.9999997615814209
191,0.9999986886978149
192,0.9999997615814209
204,0.9999997615814209
206,0.9999997615814209
207,0.9999996423721313
211,0.9999996423721313
215,0.9999997615814209
224,0.9999997615814209
226,0.9999997615814209
231,0.9999997615814209
232,0.9999997615814209
234,0.9999997615814209
237,0.9999997615814209
239,0.9999997615814209
249,0.9999997615814209
252,0.9999997615814209
256,0.9999997615814209
262,0.9999996423721313
266,0.9999992847442627
268,8.344650268554688e-07
269,0.9999997615814209
275,0.9999997615814209
276,0.9999997615814209
278,0.9999997615814209
279,0.2038975954055786
281,0.9999997615814209
286,0.9999991655349731
287,8.344650268554688e-07
305,0.9999997615814209
311,0.9999992847442627
316,8.344650268554688e-07
319,0.9999997615814209
320,8.344650268554688e-07
322,8.344650268554688e-07
324,0.9999997615814209
327,0.9999997615814209
329,0.9999997615814209
337,0.9999997615814209
338,0.9999997615814209
341,0.9999997615814209
345,0.9999997615814209
346,9.5367431640625e-07
349,7.748603820800781e-06
353,0.999991774559021
361,0.9999997615814209
366,9.5367431640625e-07
369,0.9999997615814209
380,0.9999958276748657
383,0.9999995231628418
390,1.5497207641601562e-06
403,0.9999984502792358
407,0.9999996423721313
413,0.9999997615814209
426,0.9999980926513672
427,0.9999997615814209
429,0.9999997615814209
435,8.344650268554688e-07
442,0.9999997615814209
445,0.9999997615814209
447,0.9999996423721313
450,9.5367431640625e-07
464,0.9999996423721313
469,0.9999997615814209
478,0.9999997615814209
488,0.9999997615814209
492,0.9999996423721313
493,0.9999997615814209
504,0.9999997615814209
513,0.9999960660934448
516,0.9999994039535522
517,8.344650268554688e-07
518,0.9999997615814209
522,0.9999997615814209
528,0.9999997615814209
543,9.5367431640625e-07
545,0.9999997615814209
550,1.6689300537109375e-06
553,0.9999996423721313
555,0.9999997615814209
558,0.9999996423721313
559,0.999998927116394
560,0.9999997615814209
569,8.344650268554688e-07
572,8.344650268554688e-07
578,0.9999996423721313
580,1.3113021850585938e-06
585,0.9999996423721313
586,0.9999997615814209
592,0.9999997615814209
593,0.9999997615814209
600,0.9999997615814209
610,0.9999997615814209
612,8.344650268554688e-07
614,0.9999995231628418
619,0.9999997615814209
624,0.9999996423721313
626,0.9999995231628418
634,8.344650268554688e-07
635,9.5367431640625e-07
636,0.16701620817184448
643,0.9972699284553528
652,0.031058847904205322
658,0.9999997615814209
660,0.9999992847442627
674,0.9999997615814209
684,0.9999815225601196
685,0.9999128580093384
698,0.9999997615814209
716,8.344650268554688e-07
717,1.1920928955078125e-06
719,0.9999994039535522
720,0.9999996423721313
721,0.9999997615814209
722,0.9999971389770508
724,0.9999979734420776
726,0.9999996423721313
732,0.9999997615814209
736,8.344650268554688e-07
748,3.814697265625e-06
756,0.9999997615814209
758,0.9999997615814209
761,0.9999997615814209
769,0.9999997615814209
773,0.9999997615814209
776,0.9597215056419373
785,0.9999997615814209
789,0.9999996423721313
790,0.9999997615814209
792,0.9999997615814209
799,0.9999997615814209
801,0.9999995231628418
802,0.9999995231628418
804,0.9999997615814209
810,0.9999997615814209
812,0.9974198341369629
817,0.9999997615814209
818,0.9999997615814209
820,0.0003992915153503418
833,8.344650268554688e-07
838,0.9999997615814209
840,0.9999879598617554
841,0.9993878602981567
849,0.9999997615814209
850,0.9999997615814209
856,0.9999997615814209
857,0.9999997615814209
866,1.430511474609375e-06
869,0.9999997615814209
873,0.9999991655349731
874,0.9999997615814209
877,0.9999997615814209
882,0.9999997615814209
888,2.777576446533203e-05
891,0.9999997615814209
895,0.08923900127410889
896,0.9999997615814209
898,8.344650268554688e-07
899,0.9999997615814209
903,9.5367431640625e-07
908,0.9999997615814209
920,0.996513307094574
924,0.0332944393157959
927,0.9999990463256836
929,0.9999997615814209
936,0.9999996423721313
948,0.9999997615814209
955,8.344650268554688e-07
959,0.9999996423721313
962,9.5367431640625e-07
966,0.9999997615814209
969,0.9999997615814209
971,8.344650268554688e-07
980,0.9999997615814209
981,0.9999997615814209
985,0.9999997615814209
988,0.9999996423721313
991,0.9999997615814209
995,0.9999997615814209
996,0.998040497303009
999,0.9999997615814209
1003,8.344650268554688e-07
1004,0.9999994039535522
1010,0.9999997615814209
1011,0.9860789179801941
1022,0.9999997615814209
1027,0.9999997615814209
1035,0.9999997615814209
1039,0.9999997615814209
1043,0.9999990463256836
1049,0.9999995231628418
1060,0.9999997615814209
1066,1.4185905456542969e-05
1067,0.9999997615814209
1070,0.9999997615814209
1080,0.0008247494697570801
1082,0.9999996423721313
1085,0.9999996423721313
1088,0.9999995231628418
1091,0.9999997615814209
1100,0.9999997615814209
1102,9.5367431640625e-07
1108,0.9999996423721313
1109,0.9999997615814209
1110,0.9999997615814209
1114,0.9999997615814209
1118,0.9999997615814209
1120,0.9999996423721313
1124,0.9999997615814209
1125,0.9999996423721313
1129,0.9999996423721313
1141,0.9999997615814209
1143,0.9881556034088135
1147,0.9999996423721313
1150,0.9999997615814209
1151,0.9999997615814209
1153,0.9999997615814209
1155,0.9999997615814209
1159,0.9999997615814209
1161,0.9999997615814209
1162,0.9999997615814209
1172,0.9999994039535522
1187,0.9999997615814209
1188,9.5367431640625e-07
1199,0.9999997615814209
1203,0.9999996423721313
1211,0.7690832018852234
1215,0.9999990463256836
1225,0.9999997615814209
1226,0.9999991655349731
1234,0.9999997615814209
1235,0.9999997615814209
1241,0.9999974966049194
1243,0.9999996423721313
1244,0.9999997615814209
1248,0.9999997615814209
1249,0.9999884366989136
1250,0.9999997615814209
1261,0.9999997615814209
1265,0.9999997615814209
1270,0.9999997615814209
1283,0.9999997615814209
1284,0.9999996423721313
1285,0.9999997615814209
1291,8.344650268554688e-07
1292,0.9999997615814209
1295,8.344650268554688e-07
1307,0.9999997615814209
1311,0.9999992847442627
1315,0.9999996423721313
1318,0.9999997615814209
1323,0.9999997615814209
1326,0.9999997615814209
1331,0.9999990463256836
1332,0.9999996423721313
1339,0.9999996423721313
1340,0.9999996423721313
1357,0.9999997615814209
1359,1.1920928955078125e-06
1360,8.344650268554688e-07
1370,8.344650268554688e-07
1372,0.9999997615814209
1378,0.9999996423721313
1385,0.9999997615814209
1387,0.9999997615814209
1395,0.9999997615814209
1411,0.00014781951904296875
1414,0.9999997615814209
1417,0.9999997615814209
1421,0.9999966621398926
1428,1.2874603271484375e-05
1431,0.9999997615814209
1438,0.9999997615814209
1439,0.9999994039535522
1441,0.9999997615814209
1448,0.9999997615814209
1453,0.9999997615814209
1460,0.9999995231628418
1467,0.9999997615814209
1483,0.9999996423721313
1485,0.9999997615814209
1486,0.9999997615814209
1489,1.1920928955078125e-06
1492,0.9999997615814209
1493,0.9999995231628418
1496,0.9999997615814209
1502,0.9999997615814209
1517,0.9999997615814209
1518,0.9999997615814209
1525,0.9999997615814209
1536,0.9999984502792358
1540,0.9999997615814209
1543,0.9999995231628418
1556,0.9999997615814209
1557,0.9999996423721313
1558,8.344650268554688e-07
1564,0.9999997615814209
1565,0.9999994039535522
1566,0.9999997615814209
