id,y_pred
1,0.26287561655044556
3,0.21183240413665771
9,0.2228958010673523
10,0.9459099769592285
14,0.2689853310585022
24,0.8668102025985718
32,0.7363379597663879
34,0.9406362175941467
42,0.8863286375999451
57,0.9324967265129089
58,0.8620052933692932
60,0.018348097801208496
63,0.9306360483169556
69,0.03567945957183838
70,0.0778573751449585
71,0.9446263909339905
77,0.8919894099235535
78,0.9175317883491516
89,0.10534423589706421
95,0.938597559928894
98,0.9457417130470276
100,0.7422667741775513
110,0.2615419030189514
121,0.8306444883346558
146,0.013848602771759033
152,0.17237579822540283
158,0.9368684887886047
164,0.8265924453735352
166,0.035472333431243896
168,0.9544284343719482
170,0.2123507261276245
171,0.2532922029495239
181,0.2002183198928833
184,0.9138426184654236
187,0.03311949968338013
191,0.9116016030311584
192,0.8997880816459656
204,0.9412351846694946
206,0.8902259469032288
207,0.25096607208251953
211,0.8934023976325989
215,0.7602752447128296
224,0.9259049296379089
226,0.7144222855567932
231,0.25016510486602783
232,0.16009140014648438
234,0.08715808391571045
237,0.18555748462677002
239,0.07184737920761108
249,0.15754860639572144
252,0.2999423146247864
256,0.03655141592025757
262,0.9349889755249023
266,0.9308848977088928
268,0.9471966028213501
269,0.6696779727935791
275,0.03937935829162598
276,0.2652444839477539
278,0.9471842050552368
279,0.9065536856651306
281,0.17291474342346191
286,0.021545886993408203
287,0.9428726434707642
305,0.9186220169067383
311,0.9161263704299927
316,0.9507755637168884
319,0.16169381141662598
320,0.030712902545928955
322,0.9045214653015137
324,0.04451066255569458
327,0.028796494007110596
329,0.14792031049728394
337,0.06951755285263062
338,0.22617417573928833
341,0.2157738208770752
345,0.0807684063911438
346,0.9413437843322754
349,0.9431741833686829
353,0.8713383078575134
361,0.9388914108276367
366,0.960768461227417
369,0.23568272590637207
380,0.2495185136795044
383,0.8956641554832458
390,0.7883991003036499
403,0.8753739595413208
407,0.8607862591743469
413,0.13230174779891968
426,0.0637708306312561
427,0.0571407675743103
429,0.11576879024505615
435,0.8136365413665771
442,0.2824251055717468
445,0.6776306629180908
447,0.8811959028244019
450,0.8405780792236328
464,0.8475415706634521
469,0.2447187304496765
478,0.2310391068458557
488,0.17198890447616577
492,0.9115803837776184
493,0.8269252777099609
504,0.22647440433502197
513,0.8857484459877014
516,0.7898461222648621
517,0.9413793683052063
518,0.015913188457489014
522,0.7499886751174927
528,0.9307973384857178
543,0.9415639638900757
545,0.8896927833557129
550,0.9205740094184875
553,0.21591466665267944
