id,y_pred
1,1.1920928955078125e-07
3,1.1920928955078125e-07
9,1.1920928955078125e-07
10,1.1920928955078125e-07
14,1.1920928955078125e-07
24,1.1920928955078125e-07
32,1.1920928955078125e-07
34,1.1920928955078125e-07
42,1.1920928955078125e-07
57,1.1920928955078125e-07
58,1.1920928955078125e-07
60,1.1920928955078125e-07
63,1.1920928955078125e-07
69,0.926864743232727
70,1.1920928955078125e-07
71,1.1920928955078125e-07
77,1.1920928955078125e-07
78,1.1920928955078125e-07
89,1.1920928955078125e-07
95,1.1920928955078125e-07
98,0.9816979765892029
100,1.1920928955078125e-07
110,1.1920928955078125e-07
121,1.1920928955078125e-07
146,0.9434343576431274
152,1.1920928955078125e-07
158,1.1920928955078125e-07
164,1.1920928955078125e-07
166,1.1920928955078125e-07
168,1.1920928955078125e-07
170,1.1920928955078125e-07
171,0.980211615562439
181,1.1920928955078125e-07
184,1.1920928955078125e-07
187,0.9840294718742371
191,1.1920928955078125e-07
192,0.9795814156532288
204,1.1920928955078125e-07
206,1.1920928955078125e-07
207,1.1920928955078125e-07
211,1.1920928955078125e-07
215,1.1920928955078125e-07
224,1.1920928955078125e-07
226,1.1920928955078125e-07
231,0.9991785883903503
232,1.1920928955078125e-07
234,0.9207716584205627
237,0.956152617931366
239,1.1920928955078125e-07
249,0.9507005214691162
252,1.1920928955078125e-07
256,1.1920928955078125e-07
262,1.1920928955078125e-07
266,1.1920928955078125e-07
268,1.1920928955078125e-07
269,0.9998602867126465
275,0.9989180564880371
276,0.9999524354934692
278,1.1920928955078125e-07
279,1.1920928955078125e-07
281,0.975664496421814
286,1.1920928955078125e-07
287,1.1920928955078125e-07
305,0.9996768236160278
311,1.1920928955078125e-07
316,1.1920928955078125e-07
319,1.1920928955078125e-07
320,1.1920928955078125e-07
322,1.1920928955078125e-07
324,0.9994145631790161
327,1.1920928955078125e-07
329,0.9999991655349731
337,1.1920928955078125e-07
338,0.9238668084144592
341,1.1920928955078125e-07
345,1.1920928955078125e-07
346,1.1920928955078125e-07
349,1.1920928955078125e-07
353,1.1920928955078125e-07
361,1.1920928955078125e-07
366,1.1920928955078125e-07
369,1.1920928955078125e-07
380,1.1920928955078125e-07
383,1.1920928955078125e-07
390,1.1920928955078125e-07
403,1.1920928955078125e-07
407,1.1920928955078125e-07
413,1.1920928955078125e-07
426,1.1920928955078125e-07
427,1.1920928955078125e-07
429,1.1920928955078125e-07
435,1.1920928955078125e-07
442,0.9536307454109192
445,0.9992758631706238
447,1.1920928955078125e-07
450,1.1920928955078125e-07
464,1.1920928955078125e-07
469,1.1920928955078125e-07
478,0.9999988079071045
488,0.9982763528823853
492,1.1920928955078125e-07
493,1.1920928955078125e-07
504,0.9740720391273499
513,1.1920928955078125e-07
516,1.1920928955078125e-07
517,1.1920928955078125e-07
518,0.9987956285476685
522,1.1920928955078125e-07
528,1.1920928955078125e-07
543,1.1920928955078125e-07
545,1.1920928955078125e-07
550,1.1920928955078125e-07
553,1.1920928955078125e-07
555,1.1920928955078125e-07
558,0.951267421245575
559,1.1920928955078125e-07
560,1.1920928955078125e-07
569,1.1920928955078125e-07
572,1.1920928955078125e-07
578,1.1920928955078125e-07
580,1.1920928955078125e-07
585,1.1920928955078125e-07
586,0.9999916553497314
592,1.1920928955078125e-07
593,1.1920928955078125e-07
600,0.9999210834503174
610,0.952021598815918
612,1.1920928955078125e-07
614,1.1920928955078125e-07
619,1.1920928955078125e-07
624,1.1920928955078125e-07
626,1.1920928955078125e-07
634,1.1920928955078125e-07
635,1.1920928955078125e-07
636,1.1920928955078125e-07
